week,product_id,store_id,units_sold,revenue,promotion_flag,promotion_type,discount_pct
41,P007,S003,64,181.12,0,No Promotion,0.0
41,P008,S003,56,226.8,0,No Promotion,0.0
41,P009,S003,69,148.38,1,Bundle,0.15
41,P010,S003,45,171.45,0,No Promotion,0.0
41,P011,S003,52,147.16,1,Display,0.0
41,P012,S003,64,175.36,1,Display,0.0
41,P013,S003,118,382.32,1,Price Cut,0.2
41,P014,S003,60,297.6,1,Display,0.0
41,P015,S003,93,325.87,1,Price Cut,0.2
41,P016,S003,67,120.06,1,Price Cut,0.2
41,P017,S003,59,271.4,0,No Promotion,0.0
41,P018,S003,40,94.4,1,Display,0.0
41,P019,S003,54,122.58,0,No Promotion,0.0
41,P020,S003,57,257.07,0,No Promotion,0.0
41,P001,S004,88,216.48,0,No Promotion,0.0
41,P002,S004,70,286.3,0,No Promotion,0.0
41,P003,S004,103,188.49,0,No Promotion,0.0
41,P004,S004,85,320.45,0,No Promotion,0.0
41,P005,S004,52,128.44,0,No Promotion,0.0
41,P006,S004,69,170.43,0,No Promotion,0.0
41,P007,S004,60,169.8,0,No Promotion,0.0
41,P008,S004,91,294.84,1,Price Cut,0.2
41,P009,S004,106,214.54,1,Price Cut,0.2
41,P010,S004,252,480.06,1,BOGO,0.5
41,P011,S004,75,212.25,0,No Promotion,0.0
41,P012,S004,129,353.46,1,Display,0.0
41,P013,S004,147,297.68,1,BOGO,0.5
41,P014,S004,69,342.24,0,No Promotion,0.0
41,P015,S004,133,466.03,1,Price Cut,0.2
41,P016,S004,45,100.8,0,No Promotion,0.0
41,P017,S004,66,242.88,1,Price Cut,0.2
41,P018,S004,52,122.72,0,No Promotion,0.0
41,P019,S004,33,74.91,0,No Promotion,0.0
41,P020,S004,118,532.18,0,No Promotion,0.0
41,P001,S005,118,232.22,1,Price Cut,0.2
41,P002,S005,96,392.64,0,No Promotion,0.0
41,P003,S005,43,78.69,0,No Promotion,0.0
41,P004,S005,73,275.21,0,No Promotion,0.0
41,P005,S005,115,284.05,1,Display,0.0
41,P006,S005,114,225.26,1,Price Cut,0.2
41,P007,S005,78,220.74,0,No Promotion,0.0
41,P008,S005,93,376.65,1,Display,0.0
41,P009,S005,60,151.8,0,No Promotion,0.0
41,P010,S005,84,320.04,0,No Promotion,0.0
41,P011,S005,96,271.68,0,No Promotion,0.0
41,P012,S005,51,139.74,0,No Promotion,0.0
41,P013,S005,108,218.7,1,BOGO,0.5
41,P014,S005,102,505.92,0,No Promotion,0.0
41,P015,S005,79,346.02,0,No Promotion,0.0
41,P016,S005,84,188.16,0,No Promotion,0.0
41,P017,S005,171,393.3,1,BOGO,0.5
41,P018,S005,73,172.28,0,No Promotion,0.0
41,P019,S005,33,74.91,0,No Promotion,0.0
41,P020,S005,75,338.25,0,No Promotion,0.0
41,P001,S006,105,258.3,0,No Promotion,0.0
41,P002,S006,208,425.36,1,BOGO,0.5
41,P003,S006,85,155.55,0,No Promotion,0.0
41,P004,S006,100,320.45,1,Bundle,0.15
41,P005,S006,126,311.22,1,Display,0.0
41,P006,S006,69,136.34,1,Price Cut,0.2
41,P007,S006,48,135.84,0,No Promotion,0.0
41,P008,S006,57,230.85,0,No Promotion,0.0
41,P009,S006,85,215.05,0,No Promotion,0.0
41,P010,S006,64,243.84,0,No Promotion,0.0
41,P011,S006,60,169.8,0,No Promotion,0.0
41,P012,S006,42,115.08,0,No Promotion,0.0
41,P013,S006,72,291.6,0,No Promotion,0.0
41,P014,S006,69,342.24,0,No Promotion,0.0
41,P015,S006,60,210.24,1,Price Cut,0.2
41,P016,S006,72,161.28,0,No Promotion,0.0
41,P017,S006,73,335.8,0,No Promotion,0.0
41,P018,S006,57,134.52,0,No Promotion,0.0
41,P019,S006,90,204.3,1,Display,0.0
41,P020,S006,103,464.53,0,No Promotion,0.0
41,P001,S007,91,179.09,1,Price Cut,0.2
41,P002,S007,79,323.11,0,No Promotion,0.0
41,P003,S007,109,199.47,0,No Promotion,0.0
41,P004,S007,136,256.36,1,BOGO,0.5
41,P005,S007,79,195.13,0,No Promotion,0.0
41,P006,S007,100,247.0,0,No Promotion,0.0
41,P007,S007,108,305.64,0,No Promotion,0.0
41,P008,S007,111,359.64,1,Price Cut,0.2
41,P009,S007,102,129.03,1,BOGO,0.5
41,P010,S007,91,346.71,0,No Promotion,0.0
41,P011,S007,66,186.78,1,Display,0.0
41,P012,S007,60,164.4,0,No Promotion,0.0
41,P013,S007,40,162.0,1,Display,0.0
41,P014,S007,93,461.28,1,Display,0.0
41,P015,S007,117,512.46,0,No Promotion,0.0
41,P016,S007,100,224.0,0,No Promotion,0.0
41,P017,S007,87,400.2,1,Display,0.0
41,P018,S007,115,271.4,0,No Promotion,0.0
41,P019,S007,58,131.66,0,No Promotion,0.0
41,P020,S007,85,383.35,0,No Promotion,0.0
41,P001,S008,136,267.65,1,Price Cut,0.2
41,P002,S008,63,257.67,0,No Promotion,0.0
41,P003,S008,126,195.99,1,Bundle,0.15
41,P004,S008,100,377.0,0,No Promotion,0.0
41,P005,S008,91,224.77,0,No Promotion,0.0
41,P006,S008,66,163.02,0,No Promotion,0.0
41,P007,S008,49,138.67,0,No Promotion,0.0
41,P008,S008,48,194.4,0,No Promotion,0.0
41,P009,S008,94,237.82,0,No Promotion,0.0
41,P010,S008,81,308.61,0,No Promotion,0.0
41,P011,S008,73,206.59,0,No Promotion,0.0
41,P012,S008,60,164.4,0,No Promotion,0.0
41,P013,S008,67,271.35,0,No Promotion,0.0
41,P014,S008,100,421.6,1,Bundle,0.15
41,P015,S008,102,379.75,1,Bundle,0.15
41,P016,S008,93,208.32,0,No Promotion,0.0
41,P017,S008,78,358.8,0,No Promotion,0.0
41,P018,S008,147,173.46,1,BOGO,0.5
41,P019,S008,75,170.25,0,No Promotion,0.0
41,P020,S008,120,432.96,1,Price Cut,0.2
41,P001,S009,48,118.08,0,No Promotion,0.0
41,P002,S009,82,335.38,1,Display,0.0
41,P003,S009,57,104.31,0,No Promotion,0.0
41,P004,S009,27,101.79,0,No Promotion,0.0
41,P005,S009,106,222.55,1,Bundle,0.15
41,P006,S009,148,310.73,1,Bundle,0.15
41,P007,S009,66,186.78,0,No Promotion,0.0
41,P008,S009,160,324.0,1,BOGO,0.5
41,P009,S009,66,166.98,0,No Promotion,0.0
41,P010,S009,72,274.32,0,No Promotion,0.0
41,P011,S009,85,240.55,0,No Promotion,0.0
41,P012,S009,94,257.56,0,No Promotion,0.0
41,P013,S009,96,388.8,0,No Promotion,0.0
41,P014,S009,79,391.84,0,No Promotion,0.0
41,P015,S009,58,254.04,0,No Promotion,0.0
41,P016,S009,117,131.04,1,BOGO,0.5
41,P017,S009,58,266.8,0,No Promotion,0.0
41,P018,S009,111,261.96,0,No Promotion,0.0
41,P019,S009,150,170.25,1,BOGO,0.5
41,P020,S009,102,391.02,1,Bundle,0.15
41,P001,S010,57,70.11,1,BOGO,0.5
41,P002,S010,135,441.72,1,Price Cut,0.2
41,P003,S010,81,148.23,0,No Promotion,0.0
41,P004,S010,53,199.81,1,Display,0.0
41,P005,S010,54,133.38,0,No Promotion,0.0
41,P006,S010,42,103.74,0,No Promotion,0.0
41,P007,S010,38,107.54,0,No Promotion,0.0
41,P008,S010,55,189.34,1,Bundle,0.15
41,P009,S010,56,113.34,1,Price Cut,0.2
41,P010,S010,82,312.42,0,No Promotion,0.0
41,P011,S010,57,161.31,0,No Promotion,0.0
41,P012,S010,46,126.04,0,No Promotion,0.0
41,P013,S010,40,162.0,0,No Promotion,0.0
41,P014,S010,26,128.96,0,No Promotion,0.0
41,P015,S010,90,197.1,1,BOGO,0.5
41,P016,S010,74,140.9,1,Bundle,0.15
41,P017,S010,81,372.6,0,No Promotion,0.0
41,P018,S010,48,113.28,0,No Promotion,0.0
41,P019,S010,91,165.26,1,Price Cut,0.2
41,P020,S010,121,272.85,1,BOGO,0.5
41,P001,S011,47,115.62,1,Display,0.0
41,P002,S011,49,200.41,0,No Promotion,0.0
41,P003,S011,69,126.27,0,No Promotion,0.0
41,P004,S011,50,188.5,0,No Promotion,0.0
41,P005,S011,70,172.9,0,No Promotion,0.0
41,P006,S011,52,128.44,0,No Promotion,0.0
41,P007,S011,82,232.06,1,Display,0.0
41,P008,S011,35,141.75,0,No Promotion,0.0
41,P009,S011,61,154.33,1,Display,0.0
41,P010,S011,74,239.65,1,Bundle,0.15
41,P011,S011,42,118.86,0,No Promotion,0.0
41,P012,S011,40,93.16,1,Bundle,0.15
41,P013,S011,44,178.2,0,No Promotion,0.0
41,P014,S011,56,277.76,0,No Promotion,0.0
41,P015,S011,64,280.32,0,No Promotion,0.0
41,P016,S011,27,60.48,0,No Promotion,0.0
41,P017,S011,64,294.4,0,No Promotion,0.0
41,P018,S011,24,56.64,0,No Promotion,0.0
41,P019,S011,76,146.64,1,Bundle,0.15
41,P020,S011,59,266.09,0,No Promotion,0.0
41,P001,S012,52,127.92,0,No Promotion,0.0
41,P002,S012,51,208.59,0,No Promotion,0.0
41,P003,S012,47,86.01,0,No Promotion,0.0
41,P004,S012,35,131.95,0,No Promotion,0.0
41,P005,S012,75,185.25,0,No Promotion,0.0
41,P006,S012,49,121.03,0,No Promotion,0.0
41,P007,S012,59,166.97,0,No Promotion,0.0
41,P008,S012,56,226.8,0,No Promotion,0.0
41,P009,S012,42,106.26,0,No Promotion,0.0
41,P010,S012,60,228.6,0,No Promotion,0.0
41,P011,S012,60,135.84,1,Price Cut,0.2
41,P012,S012,63,172.62,0,No Promotion,0.0
41,P013,S012,38,153.9,0,No Promotion,0.0
41,P014,S012,36,178.56,0,No Promotion,0.0
41,P015,S012,37,162.06,0,No Promotion,0.0
41,P016,S012,50,112.0,0,No Promotion,0.0
41,P017,S012,64,294.4,0,No Promotion,0.0
41,P018,S012,39,92.04,0,No Promotion,0.0
41,P019,S012,29,65.83,0,No Promotion,0.0
41,P020,S012,55,248.05,0,No Promotion,0.0
41,P001,S013,84,206.64,0,No Promotion,0.0
41,P002,S013,60,245.4,0,No Promotion,0.0
41,P003,S013,76,139.08,0,No Promotion,0.0
41,P004,S013,97,310.84,1,Bundle,0.15
41,P005,S013,117,144.5,1,BOGO,0.5
41,P006,S013,66,163.02,0,No Promotion,0.0
41,P007,S013,75,169.8,1,Price Cut,0.2
41,P008,S013,139,450.36,1,Price Cut,0.2
41,P009,S013,142,179.63,1,BOGO,0.5
41,P010,S013,49,186.69,0,No Promotion,0.0
41,P011,S013,73,165.27,1,Price Cut,0.2
41,P012,S013,103,282.22,0,No Promotion,0.0
41,P013,S013,73,295.65,0,No Promotion,0.0
41,P014,S013,18,89.28,0,No Promotion,0.0
41,P015,S013,79,346.02,0,No Promotion,0.0
41,P016,S013,58,129.92,0,No Promotion,0.0
41,P017,S013,90,414.0,0,No Promotion,0.0
41,P018,S013,45,106.2,0,No Promotion,0.0
41,P019,S013,61,138.47,0,No Promotion,0.0
41,P020,S013,111,500.61,1,Display,0.0
41,P001,S014,91,223.86,0,No Promotion,0.0
41,P002,S014,79,323.11,0,No Promotion,0.0
41,P003,S014,93,136.15,1,Price Cut,0.2
41,P004,S014,52,196.04,0,No Promotion,0.0
41,P005,S014,66,163.02,0,No Promotion,0.0
41,P006,S014,51,125.97,0,No Promotion,0.0
41,P007,S014,69,195.27,0,No Promotion,0.0
41,P008,S014,123,498.15,0,No Promotion,0.0
41,P009,S014,115,232.76,1,Price Cut,0.2
41,P010,S014,118,359.66,1,Price Cut,0.2
41,P011,S014,75,212.25,0,No Promotion,0.0
41,P012,S014,114,265.51,1,Bundle,0.15
41,P013,S014,72,291.6,0,No Promotion,0.0
41,P014,S014,79,391.84,0,No Promotion,0.0
41,P015,S014,85,372.3,0,No Promotion,0.0
41,P016,S014,34,76.16,0,No Promotion,0.0
41,P017,S014,82,377.2,0,No Promotion,0.0
41,P018,S014,87,205.32,0,No Promotion,0.0
41,P019,S014,100,181.6,1,Price Cut,0.2
41,P020,S014,75,338.25,0,No Promotion,0.0
41,P001,S015,60,147.6,0,No Promotion,0.0
41,P002,S015,54,220.86,0,No Promotion,0.0
41,P003,S015,114,208.62,0,No Promotion,0.0
41,P004,S015,55,207.35,0,No Promotion,0.0
41,P005,S015,81,200.07,0,No Promotion,0.0
41,P006,S015,82,202.54,0,No Promotion,0.0
41,P007,S015,94,266.02,0,No Promotion,0.0
41,P008,S015,130,447.52,1,Bundle,0.15
41,P009,S015,132,267.17,1,Price Cut,0.2
41,P010,S015,66,251.46,0,No Promotion,0.0
41,P011,S015,81,229.23,0,No Promotion,0.0
41,P012,S015,49,134.26,0,No Promotion,0.0
41,P013,S015,51,206.55,0,No Promotion,0.0
41,P014,S015,48,238.08,0,No Promotion,0.0
41,P015,S015,94,411.72,0,No Promotion,0.0
41,P016,S015,87,194.88,0,No Promotion,0.0
41,P017,S015,75,345.0,0,No Promotion,0.0
41,P018,S015,63,148.68,0,No Promotion,0.0
41,P019,S015,25,56.75,0,No Promotion,0.0
41,P020,S015,124,559.24,0,No Promotion,0.0
41,P001,S016,127,249.94,1,Price Cut,0.2
41,P002,S016,87,355.83,0,No Promotion,0.0
41,P003,S016,124,226.92,0,No Promotion,0.0
41,P004,S016,60,226.2,0,No Promotion,0.0
41,P005,S016,87,171.91,1,Price Cut,0.2
41,P006,S016,79,195.13,0,No Promotion,0.0
41,P007,S016,79,223.57,0,No Promotion,0.0
41,P008,S016,84,340.2,0,No Promotion,0.0
41,P009,S016,111,224.66,1,Price Cut,0.2
41,P010,S016,96,365.76,0,No Promotion,0.0
41,P011,S016,160,226.4,1,BOGO,0.5
41,P012,S016,93,254.82,0,No Promotion,0.0
41,P013,S016,48,194.4,0,No Promotion,0.0
41,P014,S016,15,74.4,0,No Promotion,0.0
41,P015,S016,60,262.8,0,No Promotion,0.0
41,P016,S016,112,250.88,1,Display,0.0
41,P017,S016,93,427.8,0,No Promotion,0.0
41,P018,S016,91,214.76,0,No Promotion,0.0
41,P019,S016,84,190.68,0,No Promotion,0.0
41,P020,S016,85,383.35,0,No Promotion,0.0
41,P001,S017,70,172.2,0,No Promotion,0.0
41,P002,S017,70,286.3,0,No Promotion,0.0
41,P003,S017,85,155.55,0,No Promotion,0.0
41,P004,S017,79,297.83,0,No Promotion,0.0
41,P005,S017,96,237.12,0,No Promotion,0.0
41,P006,S017,48,118.56,0,No Promotion,0.0
41,P007,S017,67,189.61,1,Display,0.0
41,P008,S017,66,213.84,1,Price Cut,0.2
41,P009,S017,129,277.41,1,Bundle,0.15
41,P010,S017,87,331.47,0,No Promotion,0.0
41,P011,S017,96,271.68,0,No Promotion,0.0
41,P012,S017,126,172.62,1,BOGO,0.5
41,P013,S017,73,295.65,0,No Promotion,0.0
41,P014,S017,54,267.84,1,Display,0.0
41,P015,S017,60,262.8,0,No Promotion,0.0
41,P016,S017,55,123.2,0,No Promotion,0.0
41,P017,S017,96,353.28,1,Price Cut,0.2
41,P018,S017,76,179.36,0,No Promotion,0.0
41,P019,S017,52,118.04,0,No Promotion,0.0
41,P020,S017,85,383.35,0,No Promotion,0.0
41,P001,S018,84,175.64,1,Bundle,0.15
41,P002,S018,72,250.31,1,Bundle,0.15
41,P003,S018,41,75.03,0,No Promotion,0.0
41,P004,S018,68,217.91,1,Bundle,0.15
41,P005,S018,52,128.44,0,No Promotion,0.0
41,P006,S018,46,113.62,0,No Promotion,0.0
41,P007,S018,30,84.9,0,No Promotion,0.0
41,P008,S018,44,142.56,1,Price Cut,0.2
41,P009,S018,59,149.27,0,No Promotion,0.0
41,P010,S018,71,270.51,0,No Promotion,0.0
41,P011,S018,44,124.52,0,No Promotion,0.0
41,P012,S018,28,76.72,0,No Promotion,0.0
41,P013,S018,13,52.65,0,No Promotion,0.0
41,P014,S018,62,307.52,1,Display,0.0
41,P015,S018,47,205.86,0,No Promotion,0.0
41,P016,S018,43,96.32,0,No Promotion,0.0
41,P017,S018,33,151.8,0,No Promotion,0.0
41,P018,S018,27,54.16,1,Bundle,0.15
41,P019,S018,52,118.04,0,No Promotion,0.0
41,P020,S018,145,326.97,1,BOGO,0.5
41,P001,S019,59,116.11,1,Price Cut,0.2
41,P002,S019,15,61.35,0,No Promotion,0.0
41,P003,S019,19,34.77,0,No Promotion,0.0
41,P004,S019,50,188.5,0,No Promotion,0.0
41,P005,S019,81,170.06,1,Bundle,0.15
41,P006,S019,110,135.85,1,BOGO,0.5
41,P007,S019,64,181.12,0,No Promotion,0.0
41,P008,S019,25,101.25,0,No Promotion,0.0
41,P009,S019,53,134.09,0,No Promotion,0.0
41,P010,S019,42,160.02,0,No Promotion,0.0
41,P011,S019,47,133.01,0,No Promotion,0.0
41,P012,S019,51,118.78,1,Bundle,0.15
41,P013,S019,34,137.7,0,No Promotion,0.0
41,P014,S019,47,233.12,0,No Promotion,0.0
41,P015,S019,45,197.1,0,No Promotion,0.0
41,P016,S019,45,100.8,0,No Promotion,0.0
41,P017,S019,38,174.8,0,No Promotion,0.0
41,P018,S019,152,179.36,1,BOGO,0.5
41,P019,S019,38,86.26,0,No Promotion,0.0
41,P020,S019,41,184.91,0,No Promotion,0.0
41,P001,S020,57,140.22,0,No Promotion,0.0
41,P002,S020,105,429.45,0,No Promotion,0.0
41,P003,S020,115,210.45,0,No Promotion,0.0
41,P004,S020,78,294.06,0,No Promotion,0.0
41,P005,S020,52,128.44,0,No Promotion,0.0
41,P006,S020,184,363.58,1,Price Cut,0.2
41,P007,S020,70,198.1,0,No Promotion,0.0
41,P008,S020,30,121.5,0,No Promotion,0.0
41,P009,S020,60,151.8,0,No Promotion,0.0
41,P010,S020,112,426.72,1,Display,0.0
41,P011,S020,69,195.27,1,Display,0.0
41,P012,S020,57,156.18,0,No Promotion,0.0
41,P013,S020,115,465.75,0,No Promotion,0.0
41,P014,S020,109,540.64,1,Display,0.0
41,P015,S020,73,319.74,0,No Promotion,0.0
41,P016,S020,79,176.96,0,No Promotion,0.0
41,P017,S020,73,335.8,0,No Promotion,0.0
41,P018,S020,54,127.44,0,No Promotion,0.0
41,P019,S020,52,118.04,0,No Promotion,0.0
41,P020,S020,82,369.82,0,No Promotion,0.0
41,P001,S021,46,113.16,0,No Promotion,0.0
41,P002,S021,60,245.4,0,No Promotion,0.0
41,P003,S021,62,113.46,0,No Promotion,0.0
41,P004,S021,59,111.22,1,BOGO,0.5
41,P005,S021,46,113.62,0,No Promotion,0.0
41,P006,S021,43,106.21,0,No Promotion,0.0
41,P007,S021,64,181.12,0,No Promotion,0.0
41,P008,S021,79,319.95,1,Display,0.0
41,P009,S021,52,131.56,0,No Promotion,0.0
41,P010,S021,19,72.39,1,Display,0.0
41,P011,S021,3,8.49,0,No Promotion,0.0
41,P012,S021,43,117.82,0,No Promotion,0.0
41,P013,S021,57,230.85,0,No Promotion,0.0
41,P014,S021,85,337.28,1,Price Cut,0.2
41,P015,S021,99,346.9,1,Price Cut,0.2
41,P016,S021,72,137.09,1,Bundle,0.15
41,P017,S021,38,174.8,1,Display,0.0
41,P018,S021,38,89.68,0,No Promotion,0.0
41,P019,S021,43,97.61,0,No Promotion,0.0
41,P020,S021,64,288.64,1,Display,0.0
41,P001,S022,57,112.18,1,Price Cut,0.2
41,P002,S022,88,359.92,1,Display,0.0
41,P003,S022,57,104.31,1,Display,0.0
41,P004,S022,60,226.2,0,No Promotion,0.0
41,P005,S022,27,66.69,0,No Promotion,0.0
41,P006,S022,53,130.91,0,No Promotion,0.0
41,P007,S022,59,166.97,0,No Promotion,0.0
41,P008,S022,40,162.0,0,No Promotion,0.0
41,P009,S022,49,123.97,0,No Promotion,0.0
41,P010,S022,55,167.64,1,Price Cut,0.2
41,P011,S022,25,70.75,0,No Promotion,0.0
41,P012,S022,84,115.08,1,BOGO,0.5
41,P013,S022,59,238.95,0,No Promotion,0.0
41,P014,S022,64,317.44,0,No Promotion,0.0
41,P015,S022,74,324.12,0,No Promotion,0.0
41,P016,S022,62,138.88,1,Display,0.0
41,P017,S022,62,285.2,0,No Promotion,0.0
41,P018,S022,39,92.04,0,No Promotion,0.0
41,P019,S022,98,111.23,1,BOGO,0.5
41,P020,S022,66,297.66,1,Display,0.0
41,P001,S023,48,118.08,0,No Promotion,0.0
41,P002,S023,41,167.69,0,No Promotion,0.0
41,P003,S023,56,102.48,0,No Promotion,0.0
41,P004,S023,42,158.34,0,No Promotion,0.0
41,P005,S023,45,111.15,1,Display,0.0
41,P006,S023,57,140.79,0,No Promotion,0.0
41,P007,S023,78,187.63,1,Bundle,0.15
41,P008,S023,110,222.75,1,BOGO,0.5
41,P009,S023,56,141.68,0,No Promotion,0.0
41,P010,S023,51,194.31,0,No Promotion,0.0
41,P011,S023,44,124.52,0,No Promotion,0.0
41,P012,S023,100,137.0,1,BOGO,0.5
41,P013,S023,50,202.5,0,No Promotion,0.0
41,P014,S023,60,297.6,0,No Promotion,0.0
41,P015,S023,40,140.16,1,Price Cut,0.2
41,P016,S023,73,138.99,1,Bundle,0.15
41,P017,S023,59,271.4,0,No Promotion,0.0
41,P018,S023,55,129.8,0,No Promotion,0.0
41,P019,S023,71,161.17,0,No Promotion,0.0
41,P020,S023,81,365.31,1,Display,0.0
41,P001,S024,57,140.22,0,No Promotion,0.0
41,P002,S024,60,245.4,0,No Promotion,0.0
41,P003,S024,50,91.5,0,No Promotion,0.0
41,P004,S024,69,260.13,0,No Promotion,0.0
41,P005,S024,66,163.02,1,Display,0.0
41,P006,S024,33,81.51,0,No Promotion,0.0
41,P007,S024,62,175.46,0,No Promotion,0.0
41,P008,S024,45,182.25,0,No Promotion,0.0
41,P009,S024,76,192.28,0,No Promotion,0.0
41,P010,S024,45,171.45,0,No Promotion,0.0
41,P011,S024,61,172.63,0,No Promotion,0.0
41,P012,S024,58,127.14,1,Price Cut,0.2
41,P013,S024,41,166.05,0,No Promotion,0.0
41,P014,S024,47,233.12,0,No Promotion,0.0
41,P015,S024,46,201.48,0,No Promotion,0.0
41,P016,S024,52,116.48,0,No Promotion,0.0
41,P017,S024,49,225.4,0,No Promotion,0.0
41,P018,S024,28,66.08,0,No Promotion,0.0
41,P019,S024,24,54.48,0,No Promotion,0.0
41,P020,S024,32,144.32,0,No Promotion,0.0
41,P001,S025,130,159.9,1,BOGO,0.5
41,P002,S025,57,233.13,0,No Promotion,0.0
41,P003,S025,85,155.55,0,No Promotion,0.0
41,P004,S025,78,294.06,0,No Promotion,0.0
41,P005,S025,114,225.26,1,Price Cut,0.2
41,P006,S025,87,214.89,0,No Promotion,0.0
41,P007,S025,45,127.35,1,Display,0.0
41,P008,S025,34,137.7,0,No Promotion,0.0
41,P009,S025,90,227.7,0,No Promotion,0.0
41,P010,S025,58,220.98,0,No Promotion,0.0
41,P011,S025,94,266.02,0,No Promotion,0.0
41,P012,S025,142,311.26,1,Price Cut,0.2
41,P013,S025,82,332.1,0,No Promotion,0.0
41,P014,S025,46,228.16,0,No Promotion,0.0
41,P015,S025,120,420.48,1,Price Cut,0.2
41,P016,S025,99,221.76,0,No Promotion,0.0
41,P017,S025,94,432.4,0,No Promotion,0.0
41,P018,S025,67,158.12,1,Display,0.0
41,P019,S025,111,125.98,1,BOGO,0.5
41,P020,S025,93,419.43,0,No Promotion,0.0
41,P001,S026,33,81.18,0,No Promotion,0.0
41,P002,S026,67,274.03,0,No Promotion,0.0
41,P003,S026,35,64.05,0,No Promotion,0.0
41,P004,S026,49,184.73,0,No Promotion,0.0
41,P005,S026,59,123.87,1,Bundle,0.15
41,P006,S026,51,125.97,0,No Promotion,0.0
41,P007,S026,43,121.69,0,No Promotion,0.0
41,P008,S026,56,226.8,0,No Promotion,0.0
41,P009,S026,57,144.21,0,No Promotion,0.0
41,P010,S026,61,185.93,1,Price Cut,0.2
41,P011,S026,46,130.18,0,No Promotion,0.0
41,P012,S026,39,106.86,0,No Promotion,0.0
41,P013,S026,37,149.85,0,No Promotion,0.0
41,P014,S026,97,240.56,1,BOGO,0.5
41,P015,S026,44,192.72,0,No Promotion,0.0
41,P016,S026,54,120.96,0,No Promotion,0.0
41,P017,S026,51,234.6,0,No Promotion,0.0
41,P018,S026,84,168.5,1,Bundle,0.15
41,P019,S026,35,79.45,0,No Promotion,0.0
41,P020,S026,58,261.58,0,No Promotion,0.0
41,P001,S027,77,189.42,1,Display,0.0
41,P002,S027,14,57.26,0,No Promotion,0.0
41,P003,S027,91,133.22,1,Price Cut,0.2
41,P004,S027,58,218.66,0,No Promotion,0.0
41,P005,S027,51,125.97,0,No Promotion,0.0
41,P006,S027,56,138.32,0,No Promotion,0.0
41,P007,S027,42,118.86,0,No Promotion,0.0
41,P008,S027,52,210.6,0,No Promotion,0.0
41,P009,S027,113,285.89,1,Display,0.0
41,P010,S027,30,114.3,1,Display,0.0
41,P011,S027,42,118.86,0,No Promotion,0.0
41,P012,S027,69,189.06,0,No Promotion,0.0
41,P013,S027,36,145.8,0,No Promotion,0.0
41,P014,S027,66,327.36,0,No Promotion,0.0
41,P015,S027,80,297.84,1,Bundle,0.15
41,P016,S027,53,118.72,0,No Promotion,0.0
41,P017,S027,63,231.84,1,Price Cut,0.2
41,P018,S027,53,125.08,0,No Promotion,0.0
41,P019,S027,72,138.92,1,Bundle,0.15
41,P020,S027,58,261.58,0,No Promotion,0.0
41,P001,S028,46,90.53,1,Price Cut,0.2
41,P002,S028,32,130.88,0,No Promotion,0.0
41,P003,S028,52,95.16,0,No Promotion,0.0
41,P004,S028,101,304.62,1,Price Cut,0.2
41,P005,S028,117,144.5,1,BOGO,0.5
41,P006,S028,68,167.96,1,Display,0.0
41,P007,S028,83,187.91,1,Price Cut,0.2
41,P008,S028,76,246.24,1,Price Cut,0.2
41,P009,S028,28,70.84,0,No Promotion,0.0
41,P010,S028,80,304.8,0,No Promotion,0.0
41,P011,S028,32,90.56,0,No Promotion,0.0
41,P012,S028,38,104.12,1,Display,0.0
41,P013,S028,28,113.4,1,Display,0.0
41,P014,S028,43,213.28,0,No Promotion,0.0
41,P015,S028,62,271.56,0,No Promotion,0.0
41,P016,S028,67,150.08,0,No Promotion,0.0
41,P017,S028,49,225.4,0,No Promotion,0.0
41,P018,S028,51,120.36,0,No Promotion,0.0
41,P019,S028,88,169.8,1,Bundle,0.15
41,P020,S028,41,147.93,1,Price Cut,0.2
41,P001,S029,70,172.2,0,No Promotion,0.0
41,P002,S029,84,343.56,0,No Promotion,0.0
41,P003,S029,117,171.29,1,Price Cut,0.2
41,P004,S029,54,203.58,0,No Promotion,0.0
41,P005,S029,81,200.07,0,No Promotion,0.0
41,P006,S029,55,135.85,0,No Promotion,0.0
41,P007,S029,112,158.48,1,BOGO,0.5
41,P008,S029,139,281.47,1,BOGO,0.5
41,P009,S029,112,283.36,0,No Promotion,0.0
41,P010,S029,109,415.29,0,No Promotion,0.0
41,P011,S029,54,152.82,0,No Promotion,0.0
41,P012,S029,99,217.01,1,Price Cut,0.2
41,P013,S029,54,218.7,0,No Promotion,0.0
41,P014,S029,67,332.32,0,No Promotion,0.0
41,P015,S029,108,473.04,0,No Promotion,0.0
41,P016,S029,46,103.04,0,No Promotion,0.0
41,P017,S029,76,349.6,0,No Promotion,0.0
41,P018,S029,85,200.6,0,No Promotion,0.0
41,P019,S029,73,165.71,0,No Promotion,0.0
41,P020,S029,91,328.33,1,Price Cut,0.2
41,P001,S030,66,162.36,0,No Promotion,0.0
41,P002,S030,40,163.6,0,No Promotion,0.0
41,P003,S030,28,51.24,1,Display,0.0
41,P004,S030,30,113.1,0,No Promotion,0.0
41,P005,S030,56,138.32,0,No Promotion,0.0
41,P006,S030,68,167.96,0,No Promotion,0.0
41,P007,S030,85,240.55,0,No Promotion,0.0
41,P008,S030,38,153.9,0,No Promotion,0.0
41,P009,S030,48,121.44,0,No Promotion,0.0
41,P010,S030,55,209.55,0,No Promotion,0.0
