week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-05-13,BEV-012,STR-013,149,79,46,182,False
2024-05-13,BEV-012,STR-014,225,132,68,289,False
2024-05-13,BEV-012,STR-015,249,42,27,264,False
2024-05-13,BEV-012,STR-016,56,80,144,0,True
2024-05-13,BEV-012,STR-017,73,34,65,42,False
2024-05-13,BEV-012,STR-018,157,118,149,126,False
2024-05-13,BEV-012,STR-019,227,145,143,229,False
2024-05-13,BEV-012,STR-020,122,102,48,176,False
2024-05-13,BEV-012,STR-021,151,134,64,221,False
2024-05-13,BEV-012,STR-022,168,83,88,163,False
2024-05-13,BEV-012,STR-023,67,46,59,54,False
2024-05-13,BEV-012,STR-024,161,22,58,125,False
2024-05-13,BEV-012,STR-025,221,36,111,146,False
2024-05-13,BEV-012,STR-026,205,122,56,271,False
2024-05-13,BEV-012,STR-027,194,13,71,136,False
2024-05-13,BEV-012,STR-028,98,80,29,149,False
2024-05-13,BEV-012,STR-029,209,101,72,238,False
2024-05-13,BEV-012,STR-030,51,62,105,8,True
2024-05-13,BEV-012,STR-031,65,130,35,160,False
2024-05-13,BEV-012,STR-032,209,123,61,271,False
2024-05-13,BEV-012,STR-033,234,83,31,286,False
2024-05-13,BEV-012,STR-034,187,137,139,185,False
2024-05-13,BEV-012,STR-035,244,96,37,303,False
2024-05-13,BEV-012,STR-036,248,9,33,224,False
2024-05-13,BEV-012,STR-037,232,47,111,168,False
2024-05-13,BEV-012,STR-038,95,97,117,75,False
2024-05-13,BEV-012,STR-039,60,31,111,0,True
2024-05-13,BEV-012,STR-040,175,12,24,163,False
2024-05-13,BEV-013,STR-001,180,142,117,205,False
2024-05-13,BEV-013,STR-002,105,123,116,112,False
2024-05-13,BEV-013,STR-003,244,45,93,196,False
2024-05-13,BEV-013,STR-004,146,54,97,103,False
2024-05-13,BEV-013,STR-005,100,127,84,143,False
2024-05-13,BEV-013,STR-006,81,102,55,128,False
2024-05-13,BEV-013,STR-007,136,121,65,192,False
2024-05-13,BEV-013,STR-008,101,142,93,150,False
2024-05-13,BEV-013,STR-009,80,83,70,93,False
2024-05-13,BEV-013,STR-010,105,46,50,101,False
2024-05-13,BEV-013,STR-011,227,122,72,277,False
2024-05-13,BEV-013,STR-012,100,45,102,43,False
2024-05-13,BEV-013,STR-013,164,20,83,101,False
2024-05-13,BEV-013,STR-014,177,130,94,213,False
2024-05-13,BEV-013,STR-015,189,64,44,209,False
2024-05-13,BEV-013,STR-016,158,15,68,105,False
2024-05-13,BEV-013,STR-017,238,52,93,197,False
2024-05-13,BEV-013,STR-018,232,61,83,210,False
2024-05-13,BEV-013,STR-019,231,96,45,282,False
2024-05-13,BEV-013,STR-020,189,129,89,229,False
2024-05-13,BEV-013,STR-021,229,94,100,223,False
2024-05-13,BEV-013,STR-022,91,108,57,142,False
2024-05-13,BEV-013,STR-023,105,132,26,211,False
2024-05-13,BEV-013,STR-024,114,92,110,96,False
2024-05-13,BEV-013,STR-025,74,5,110,0,True
2024-05-13,BEV-013,STR-026,68,8,72,4,True
2024-05-13,BEV-013,STR-027,209,22,57,174,False
2024-05-13,BEV-013,STR-028,209,128,65,272,False
2024-05-13,BEV-013,STR-029,179,145,43,281,False
2024-05-13,BEV-013,STR-030,81,76,153,4,True
2024-05-13,BEV-013,STR-031,172,73,29,216,False
2024-05-13,BEV-013,STR-032,137,96,52,181,False
2024-05-13,BEV-013,STR-033,225,31,41,215,False
2024-05-13,BEV-013,STR-034,222,1,102,121,False
2024-05-13,BEV-013,STR-035,145,104,67,182,False
2024-05-13,BEV-013,STR-036,243,58,87,214,False
2024-05-13,BEV-013,STR-037,78,111,50,139,False
2024-05-13,BEV-013,STR-038,96,57,92,61,False
2024-05-13,BEV-013,STR-039,208,52,104,156,False
2024-05-13,BEV-013,STR-040,51,59,101,9,True
2024-05-13,BEV-014,STR-001,181,25,104,102,False
2024-05-13,BEV-014,STR-002,97,120,145,72,False
2024-05-13,BEV-014,STR-003,110,79,42,147,False
2024-05-13,BEV-014,STR-004,62,129,94,97,False
2024-05-13,BEV-014,STR-005,218,137,20,335,False
2024-05-13,BEV-014,STR-006,213,106,99,220,False
2024-05-13,BEV-014,STR-007,57,73,102,28,False
2024-05-13,BEV-014,STR-008,180,5,148,37,False
2024-05-13,BEV-014,STR-009,206,28,104,130,False
2024-05-13,BEV-014,STR-010,61,12,85,0,True
2024-05-13,BEV-014,STR-011,216,101,58,259,False
2024-05-13,BEV-014,STR-012,220,61,143,138,False
2024-05-13,BEV-014,STR-013,174,18,63,129,False
2024-05-13,BEV-014,STR-014,153,125,84,194,False
2024-05-13,BEV-014,STR-015,134,37,37,134,False
2024-05-13,BEV-014,STR-016,101,104,31,174,False
2024-05-13,BEV-014,STR-017,73,30,111,0,True
2024-05-13,BEV-014,STR-018,120,71,42,149,False
2024-05-13,BEV-014,STR-019,205,90,57,238,False
2024-05-13,BEV-014,STR-020,224,55,46,233,False
2024-05-13,BEV-014,STR-021,70,13,33,50,False
2024-05-13,BEV-014,STR-022,77,112,89,100,False
2024-05-13,BEV-014,STR-023,173,32,86,119,False
2024-05-13,BEV-014,STR-024,189,102,31,260,False
2024-05-13,BEV-014,STR-025,68,94,31,131,False
2024-05-13,BEV-014,STR-026,68,131,32,167,False
2024-05-13,BEV-014,STR-027,93,75,25,143,False
2024-05-13,BEV-014,STR-028,152,116,92,176,False
2024-05-13,BEV-014,STR-029,62,119,102,79,False
2024-05-13,BEV-014,STR-030,244,68,100,212,False
2024-05-13,BEV-014,STR-031,153,55,90,118,False
2024-05-13,BEV-014,STR-032,219,140,75,284,False
2024-05-13,BEV-014,STR-033,156,98,120,134,False
2024-05-13,BEV-014,STR-034,198,44,25,217,False
2024-05-13,BEV-014,STR-035,110,146,39,217,False
2024-05-13,BEV-014,STR-036,203,69,76,196,False
2024-05-13,BEV-014,STR-037,179,48,109,118,False
2024-05-13,BEV-014,STR-038,197,93,22,268,False
2024-05-13,BEV-014,STR-039,130,41,101,70,False
2024-05-13,BEV-014,STR-040,76,80,92,64,False
2024-05-13,BEV-015,STR-001,162,129,36,255,False
2024-05-13,BEV-015,STR-002,167,72,34,205,False
2024-05-13,BEV-015,STR-003,184,66,95,155,False
2024-05-13,BEV-015,STR-004,181,123,65,239,False
2024-05-13,BEV-015,STR-005,180,140,33,287,False
2024-05-13,BEV-015,STR-006,151,115,21,245,False
2024-05-13,BEV-015,STR-007,84,61,110,35,False
2024-05-13,BEV-015,STR-008,139,43,84,98,False
2024-05-13,BEV-015,STR-009,223,32,107,148,False
2024-05-13,BEV-015,STR-010,107,114,58,163,False
2024-05-13,BEV-015,STR-011,142,56,94,104,False
2024-05-13,BEV-015,STR-012,175,33,143,65,False
2024-05-13,BEV-015,STR-013,59,21,88,0,True
2024-05-13,BEV-015,STR-014,208,5,48,165,False
2024-05-13,BEV-015,STR-015,159,12,116,55,False
2024-05-13,BEV-015,STR-016,146,83,113,116,False
2024-05-13,BEV-015,STR-017,109,21,53,77,False
2024-05-13,BEV-015,STR-018,224,134,114,244,False
2024-05-13,BEV-015,STR-019,240,134,81,293,False
2024-05-13,BEV-015,STR-020,53,103,91,65,False
2024-05-13,BEV-015,STR-021,135,74,99,110,False
2024-05-13,BEV-015,STR-022,246,57,79,224,False
2024-05-13,BEV-015,STR-023,89,57,95,51,False
2024-05-13,BEV-015,STR-024,97,89,96,90,False
2024-05-13,BEV-015,STR-025,82,115,42,155,False
2024-05-13,BEV-015,STR-026,187,51,91,147,False
2024-05-13,BEV-015,STR-027,115,21,76,60,False
2024-05-13,BEV-015,STR-028,123,104,115,112,False
2024-05-13,BEV-015,STR-029,98,97,35,160,False
2024-05-13,BEV-015,STR-030,217,55,82,190,False
2024-05-13,BEV-015,STR-031,225,36,96,165,False
2024-05-13,BEV-015,STR-032,142,97,113,126,False
2024-05-13,BEV-015,STR-033,189,102,52,239,False
2024-05-13,BEV-015,STR-034,111,37,117,31,False
2024-05-13,BEV-015,STR-035,89,143,45,187,False
2024-05-13,BEV-015,STR-036,78,108,75,111,False
2024-05-13,BEV-015,STR-037,134,9,55,88,False
2024-05-13,BEV-015,STR-038,165,107,63,209,False
2024-05-13,BEV-015,STR-039,246,18,26,238,False
2024-05-13,BEV-015,STR-040,72,85,43,114,False
2024-05-13,BEV-016,STR-001,86,48,143,0,True
2024-05-13,BEV-016,STR-002,92,31,49,74,False
2024-05-13,BEV-016,STR-003,51,46,68,29,False
2024-05-13,BEV-016,STR-004,183,84,42,225,False
2024-05-13,BEV-016,STR-005,230,71,146,155,False
2024-05-13,BEV-016,STR-006,161,49,29,181,False
2024-05-13,BEV-016,STR-007,50,26,114,0,True
2024-05-13,BEV-016,STR-008,217,138,81,274,False
2024-05-13,BEV-016,STR-009,151,30,119,62,False
2024-05-13,BEV-016,STR-010,111,146,43,214,False
2024-05-13,BEV-016,STR-011,151,16,59,108,False
2024-05-13,BEV-016,STR-012,62,93,75,80,False
2024-05-13,BEV-016,STR-013,233,103,102,234,False
2024-05-13,BEV-016,STR-014,117,86,33,170,False
2024-05-13,BEV-016,STR-015,222,136,89,269,False
2024-05-13,BEV-016,STR-016,180,76,104,152,False
2024-05-13,BEV-016,STR-017,168,92,101,159,False
2024-05-13,BEV-016,STR-018,153,137,33,257,False
2024-05-13,BEV-016,STR-019,115,99,146,68,False
2024-05-13,BEV-016,STR-020,105,41,24,122,False
2024-05-13,BEV-016,STR-021,95,70,68,97,False
2024-05-13,BEV-016,STR-022,181,61,86,156,False
2024-05-13,BEV-016,STR-023,135,66,46,155,False
2024-05-13,BEV-016,STR-024,229,70,36,263,False
2024-05-13,BEV-016,STR-025,248,143,91,300,False
2024-05-13,BEV-016,STR-026,152,73,114,111,False
2024-05-13,BEV-016,STR-027,179,54,33,200,False
2024-05-13,BEV-016,STR-028,61,104,128,37,False
2024-05-13,BEV-016,STR-029,137,138,107,168,False
2024-05-13,BEV-016,STR-030,132,69,22,179,False
2024-05-13,BEV-016,STR-031,243,127,36,334,False
2024-05-13,BEV-016,STR-032,227,63,66,224,False
2024-05-13,BEV-016,STR-033,124,124,66,182,False
2024-05-13,BEV-016,STR-034,57,127,135,49,False
2024-05-13,BEV-016,STR-035,170,143,77,236,False
2024-05-13,BEV-016,STR-036,150,21,115,56,False
2024-05-13,BEV-016,STR-037,219,12,101,130,False
2024-05-13,BEV-016,STR-038,246,94,66,274,False
2024-05-13,BEV-016,STR-039,53,6,85,0,True
2024-05-13,BEV-016,STR-040,135,29,100,64,False
2024-05-13,BEV-017,STR-001,153,111,87,177,False
2024-05-13,BEV-017,STR-002,112,3,46,69,False
2024-05-13,BEV-017,STR-003,52,80,100,32,False
2024-05-13,BEV-017,STR-004,131,116,102,145,False
2024-05-13,BEV-017,STR-005,84,125,45,164,False
2024-05-13,BEV-017,STR-006,223,23,24,222,False
2024-05-13,BEV-017,STR-007,94,94,55,133,False
2024-05-13,BEV-017,STR-008,167,84,56,195,False
2024-05-13,BEV-017,STR-009,199,116,54,261,False
2024-05-13,BEV-017,STR-010,149,6,46,109,False
2024-05-13,BEV-017,STR-011,57,44,107,0,True
2024-05-13,BEV-017,STR-012,182,68,39,211,False
2024-05-13,BEV-017,STR-013,66,75,34,107,False
2024-05-13,BEV-017,STR-014,140,113,127,126,False
2024-05-13,BEV-017,STR-015,52,30,66,16,False
2024-05-13,BEV-017,STR-016,56,28,97,0,True
2024-05-13,BEV-017,STR-017,198,126,107,217,False
2024-05-13,BEV-017,STR-018,91,144,27,208,False
2024-05-13,BEV-017,STR-019,133,68,80,121,False
2024-05-13,BEV-017,STR-020,209,120,94,235,False
2024-05-13,BEV-017,STR-021,65,148,128,85,False
2024-05-13,BEV-017,STR-022,72,88,22,138,False
2024-05-13,BEV-017,STR-023,167,34,66,135,False
2024-05-13,BEV-017,STR-024,53,57,24,86,False
2024-05-13,BEV-017,STR-025,156,137,94,199,False
2024-05-13,BEV-017,STR-026,81,47,39,89,False
2024-05-13,BEV-017,STR-027,75,121,101,95,False
2024-05-13,BEV-017,STR-028,168,5,84,89,False
2024-05-13,BEV-017,STR-029,95,89,77,107,False
2024-05-13,BEV-017,STR-030,132,65,106,91,False
2024-05-13,BEV-017,STR-031,82,49,99,32,False
2024-05-13,BEV-017,STR-032,130,96,42,184,False
2024-05-13,BEV-017,STR-033,233,62,82,213,False
2024-05-13,BEV-017,STR-034,153,82,58,177,False
2024-05-13,BEV-017,STR-035,109,81,70,120,False
2024-05-13,BEV-017,STR-036,171,123,111,183,False
2024-05-13,BEV-017,STR-037,237,132,26,343,False
2024-05-13,BEV-017,STR-038,234,139,52,321,False
2024-05-13,BEV-017,STR-039,228,2,72,158,False
2024-05-13,BEV-017,STR-040,183,98,64,217,False
2024-05-13,BEV-018,STR-001,231,146,117,260,False
2024-05-13,BEV-018,STR-002,132,84,92,124,False
2024-05-13,BEV-018,STR-003,61,96,65,92,False
2024-05-13,BEV-018,STR-004,77,49,23,103,False
2024-05-13,BEV-018,STR-005,156,110,152,114,False
2024-05-13,BEV-018,STR-006,89,97,61,125,False
2024-05-13,BEV-018,STR-007,235,56,105,186,False
2024-05-13,BEV-018,STR-008,173,97,109,161,False
2024-05-13,BEV-018,STR-009,156,103,112,147,False
2024-05-13,BEV-018,STR-010,130,38,133,35,False
2024-05-13,BEV-018,STR-011,227,127,52,302,False
2024-05-13,BEV-018,STR-012,190,57,119,128,False
2024-05-13,BEV-018,STR-013,108,102,51,159,False
2024-05-13,BEV-018,STR-014,232,60,64,228,False
2024-05-13,BEV-018,STR-015,162,88,53,197,False
2024-05-13,BEV-018,STR-016,156,8,34,130,False
2024-05-13,BEV-018,STR-017,160,48,108,100,False
2024-05-13,BEV-018,STR-018,175,47,24,198,False
2024-05-13,BEV-018,STR-019,249,80,79,250,False
2024-05-13,BEV-018,STR-020,51,0,107,0,True
2024-05-13,BEV-018,STR-021,134,23,91,66,False
2024-05-13,BEV-018,STR-022,151,55,78,128,False
2024-05-13,BEV-018,STR-023,158,123,24,257,False
2024-05-13,BEV-018,STR-024,187,84,96,175,False
2024-05-13,BEV-018,STR-025,181,10,81,110,False
2024-05-13,BEV-018,STR-026,79,122,152,49,False
2024-05-13,BEV-018,STR-027,74,29,107,0,True
2024-05-13,BEV-018,STR-028,123,123,99,147,False
2024-05-13,BEV-018,STR-029,54,75,92,37,False
2024-05-13,BEV-018,STR-030,197,19,33,183,False
2024-05-13,BEV-018,STR-031,159,126,78,207,False
2024-05-13,BEV-018,STR-032,51,139,110,80,False
2024-05-13,BEV-018,STR-033,134,42,32,144,False
2024-05-13,BEV-018,STR-034,166,11,83,94,False
2024-05-13,BEV-018,STR-035,68,124,30,162,False
2024-05-13,BEV-018,STR-036,248,120,46,322,False
2024-05-13,BEV-018,STR-037,201,63,115,149,False
2024-05-13,BEV-018,STR-038,229,94,21,302,False
2024-05-13,BEV-018,STR-039,107,93,79,121,False
2024-05-13,BEV-018,STR-040,242,37,41,238,False
2024-05-13,BEV-019,STR-001,160,79,71,168,False
2024-05-13,BEV-019,STR-002,157,97,103,151,False
2024-05-13,BEV-019,STR-003,111,2,105,8,True
2024-05-13,BEV-019,STR-004,140,102,97,145,False
2024-05-13,BEV-019,STR-005,241,57,145,153,False
2024-05-13,BEV-019,STR-006,132,126,49,209,False
2024-05-13,BEV-019,STR-007,59,73,65,67,False
2024-05-13,BEV-019,STR-008,205,17,116,106,False
2024-05-13,BEV-019,STR-009,63,7,107,0,True
2024-05-13,BEV-019,STR-010,112,76,85,103,False
2024-05-13,BEV-019,STR-011,248,12,43,217,False
2024-05-13,BEV-019,STR-012,109,74,70,113,False
2024-05-13,BEV-019,STR-013,241,84,103,222,False
2024-05-13,BEV-019,STR-014,104,8,97,15,False
2024-05-13,BEV-019,STR-015,195,23,48,170,False
2024-05-13,BEV-019,STR-016,140,116,105,151,False
2024-05-13,BEV-019,STR-017,188,120,73,235,False
2024-05-13,BEV-019,STR-018,170,52,42,180,False
2024-05-13,BEV-019,STR-019,179,69,123,125,False
2024-05-13,BEV-019,STR-020,175,35,96,114,False
2024-05-13,BEV-019,STR-021,131,142,57,216,False
2024-05-13,BEV-019,STR-022,74,3,106,0,True
2024-05-13,BEV-019,STR-023,133,72,116,89,False
2024-05-13,BEV-019,STR-024,137,49,46,140,False
2024-05-13,BEV-019,STR-025,138,130,100,168,False
2024-05-13,BEV-019,STR-026,105,89,107,87,False
2024-05-13,BEV-019,STR-027,245,22,72,195,False
2024-05-13,BEV-019,STR-028,102,146,122,126,False
2024-05-13,BEV-019,STR-029,154,20,64,110,False
2024-05-13,BEV-019,STR-030,101,145,92,154,False
2024-05-13,BEV-019,STR-031,156,112,63,205,False
2024-05-13,BEV-019,STR-032,140,90,84,146,False
2024-05-13,BEV-019,STR-033,78,56,31,103,False
2024-05-13,BEV-019,STR-034,120,52,56,116,False
2024-05-13,BEV-019,STR-035,153,13,40,126,False
2024-05-13,BEV-019,STR-036,176,84,115,145,False
2024-05-13,BEV-019,STR-037,216,100,97,219,False
2024-05-13,BEV-019,STR-038,51,21,47,25,False
2024-05-13,BEV-019,STR-039,129,35,104,60,False
2024-05-13,BEV-019,STR-040,52,22,68,6,True
2024-05-13,BEV-020,STR-001,158,104,47,215,False
2024-05-13,BEV-020,STR-002,120,10,87,43,False
2024-05-13,BEV-020,STR-003,111,102,39,174,False
2024-05-13,BEV-020,STR-004,247,6,154,99,False
2024-05-13,BEV-020,STR-005,151,18,23,146,False
2024-05-13,BEV-020,STR-006,71,102,57,116,False
2024-05-13,BEV-020,STR-007,56,76,33,99,False
2024-05-13,BEV-020,STR-008,115,52,117,50,False
2024-05-13,BEV-020,STR-009,74,32,33,73,False
2024-05-13,BEV-020,STR-010,157,132,103,186,False
2024-05-13,BEV-020,STR-011,169,76,78,167,False
2024-05-13,BEV-020,STR-012,227,91,83,235,False
2024-05-13,BEV-020,STR-013,196,50,41,205,False
2024-05-13,BEV-020,STR-014,59,117,21,155,False
2024-05-13,BEV-020,STR-015,158,43,84,117,False
2024-05-13,BEV-020,STR-016,100,114,61,153,False
2024-05-13,BEV-020,STR-017,89,103,32,160,False
2024-05-13,BEV-020,STR-018,154,109,57,206,False
2024-05-13,BEV-020,STR-019,226,126,74,278,False
2024-05-13,BEV-020,STR-020,241,47,68,220,False
2024-05-13,BEV-020,STR-021,66,40,57,49,False
2024-05-13,BEV-020,STR-022,139,75,50,164,False
2024-05-13,BEV-020,STR-023,172,119,54,237,False
2024-05-13,BEV-020,STR-024,222,74,49,247,False
2024-05-13,BEV-020,STR-025,104,137,87,154,False
2024-05-13,BEV-020,STR-026,240,106,53,293,False
2024-05-13,BEV-020,STR-027,84,84,51,117,False
2024-05-13,BEV-020,STR-028,57,22,117,0,True
2024-05-13,BEV-020,STR-029,142,18,114,46,False
2024-05-13,BEV-020,STR-030,226,55,55,226,False
2024-05-13,BEV-020,STR-031,146,76,26,196,False
2024-05-13,BEV-020,STR-032,106,72,77,101,False
2024-05-13,BEV-020,STR-033,102,56,41,117,False
2024-05-13,BEV-020,STR-034,54,149,70,133,False
2024-05-13,BEV-020,STR-035,113,25,26,112,False
2024-05-13,BEV-020,STR-036,57,8,51,14,False
2024-05-13,BEV-020,STR-037,245,138,39,344,False
2024-05-13,BEV-020,STR-038,185,33,62,156,False
2024-05-13,BEV-020,STR-039,195,138,34,299,False
2024-05-13,BEV-020,STR-040,239,137,53,323,False
2024-05-20,BEV-001,STR-001,117,27,96,48,False
2024-05-20,BEV-001,STR-002,198,142,59,281,False
2024-05-20,BEV-001,STR-003,146,7,98,55,False
2024-05-20,BEV-001,STR-004,179,139,109,209,False
2024-05-20,BEV-001,STR-005,243,15,43,215,False
2024-05-20,BEV-001,STR-006,56,45,46,55,False
2024-05-20,BEV-001,STR-007,62,143,36,169,False
2024-05-20,BEV-001,STR-008,121,10,49,82,False
2024-05-20,BEV-001,STR-009,124,47,114,57,False
2024-05-20,BEV-001,STR-010,136,31,20,147,False
2024-05-20,BEV-001,STR-011,141,77,101,117,False
2024-05-20,BEV-001,STR-012,197,117,53,261,False
2024-05-20,BEV-001,STR-013,207,37,30,214,False
2024-05-20,BEV-001,STR-014,246,108,133,221,False
2024-05-20,BEV-001,STR-015,58,31,83,6,True
2024-05-20,BEV-001,STR-016,225,133,79,279,False
2024-05-20,BEV-001,STR-017,152,24,54,122,False
2024-05-20,BEV-001,STR-018,157,26,36,147,False
2024-05-20,BEV-001,STR-019,86,111,98,99,False
2024-05-20,BEV-001,STR-020,249,119,112,256,False
2024-05-20,BEV-001,STR-021,59,0,78,0,True
2024-05-20,BEV-001,STR-022,177,101,31,247,False
2024-05-20,BEV-001,STR-023,142,47,133,56,False
2024-05-20,BEV-001,STR-024,140,120,81,179,False
2024-05-20,BEV-001,STR-025,177,22,85,114,False
2024-05-20,BEV-001,STR-026,136,119,60,195,False
2024-05-20,BEV-001,STR-027,57,111,47,121,False
2024-05-20,BEV-001,STR-028,86,146,34,198,False
2024-05-20,BEV-001,STR-029,212,117,135,194,False
2024-05-20,BEV-001,STR-030,230,79,55,254,False
2024-05-20,BEV-001,STR-031,82,74,90,66,False
2024-05-20,BEV-001,STR-032,99,28,124,3,True
2024-05-20,BEV-001,STR-033,66,132,42,156,False
2024-05-20,BEV-001,STR-034,198,4,113,89,False
2024-05-20,BEV-001,STR-035,220,111,45,286,False
2024-05-20,BEV-001,STR-036,135,108,78,165,False
2024-05-20,BEV-001,STR-037,158,43,58,143,False
2024-05-20,BEV-001,STR-038,140,80,68,152,False
2024-05-20,BEV-001,STR-039,131,42,42,131,False
2024-05-20,BEV-001,STR-040,94,18,85,27,False
2024-05-20,BEV-002,STR-001,146,97,23,220,False
2024-05-20,BEV-002,STR-002,213,17,87,143,False
2024-05-20,BEV-002,STR-003,201,113,109,205,False
2024-05-20,BEV-002,STR-004,175,113,113,175,False
2024-05-20,BEV-002,STR-005,110,139,76,173,False
2024-05-20,BEV-002,STR-006,199,89,106,182,False
2024-05-20,BEV-002,STR-007,152,39,53,138,False
2024-05-20,BEV-002,STR-008,203,122,49,276,False
2024-05-20,BEV-002,STR-009,110,72,41,141,False
2024-05-20,BEV-002,STR-010,102,145,48,199,False
2024-05-20,BEV-002,STR-011,57,67,149,0,True
2024-05-20,BEV-002,STR-012,70,47,36,81,False
2024-05-20,BEV-002,STR-013,54,5,88,0,True
2024-05-20,BEV-002,STR-014,95,96,67,124,False
2024-05-20,BEV-002,STR-015,150,130,98,182,False
2024-05-20,BEV-002,STR-016,65,91,26,130,False
2024-05-20,BEV-002,STR-017,215,135,148,202,False
2024-05-20,BEV-002,STR-018,196,18,26,188,False
2024-05-20,BEV-002,STR-019,179,22,83,118,False
2024-05-20,BEV-002,STR-020,228,80,101,207,False
2024-05-20,BEV-002,STR-021,61,120,55,126,False
2024-05-20,BEV-002,STR-022,77,32,23,86,False
2024-05-20,BEV-002,STR-023,202,16,37,181,False
2024-05-20,BEV-002,STR-024,109,32,103,38,False
2024-05-20,BEV-002,STR-025,182,110,50,242,False
2024-05-20,BEV-002,STR-026,172,17,23,166,False
2024-05-20,BEV-002,STR-027,63,89,106,46,False
2024-05-20,BEV-002,STR-028,130,127,52,205,False
2024-05-20,BEV-002,STR-029,164,142,118,188,False
2024-05-20,BEV-002,STR-030,112,69,90,91,False
2024-05-20,BEV-002,STR-031,212,0,37,175,False
2024-05-20,BEV-002,STR-032,244,45,128,161,False
2024-05-20,BEV-002,STR-033,249,121,56,314,False
2024-05-20,BEV-002,STR-034,93,92,48,137,False
2024-05-20,BEV-002,STR-035,191,77,96,172,False
2024-05-20,BEV-002,STR-036,58,113,105,66,False
2024-05-20,BEV-002,STR-037,211,105,88,228,False
2024-05-20,BEV-002,STR-038,185,5,59,131,False
2024-05-20,BEV-002,STR-039,166,145,73,238,False
2024-05-20,BEV-002,STR-040,177,53,116,114,False
2024-05-20,BEV-003,STR-001,180,64,70,174,False
2024-05-20,BEV-003,STR-002,57,57,63,51,False
2024-05-20,BEV-003,STR-003,185,60,106,139,False
2024-05-20,BEV-003,STR-004,248,75,72,251,False
2024-05-20,BEV-003,STR-005,123,146,113,156,False
2024-05-20,BEV-003,STR-006,51,29,39,41,False
2024-05-20,BEV-003,STR-007,92,10,66,36,False
2024-05-20,BEV-003,STR-008,180,3,38,145,False
2024-05-20,BEV-003,STR-009,249,50,57,242,False
2024-05-20,BEV-003,STR-010,86,58,102,42,False
2024-05-20,BEV-003,STR-011,74,137,37,174,False
2024-05-20,BEV-003,STR-012,133,50,44,139,False
2024-05-20,BEV-003,STR-013,174,91,68,197,False
2024-05-20,BEV-003,STR-014,119,10,65,64,False
2024-05-20,BEV-003,STR-015,179,57,51,185,False
2024-05-20,BEV-003,STR-016,128,76,57,147,False
2024-05-20,BEV-003,STR-017,133,2,44,91,False
2024-05-20,BEV-003,STR-018,237,2,34,205,False
2024-05-20,BEV-003,STR-019,230,147,84,293,False
2024-05-20,BEV-003,STR-020,53,82,82,53,False
2024-05-20,BEV-003,STR-021,213,79,135,157,False
2024-05-20,BEV-003,STR-022,228,45,64,209,False
2024-05-20,BEV-003,STR-023,181,135,112,204,False
2024-05-20,BEV-003,STR-024,75,0,27,48,False
2024-05-20,BEV-003,STR-025,238,89,116,211,False
2024-05-20,BEV-003,STR-026,247,147,46,348,False
2024-05-20,BEV-003,STR-027,245,66,35,276,False
2024-05-20,BEV-003,STR-028,169,135,75,229,False
2024-05-20,BEV-003,STR-029,231,139,20,350,False
2024-05-20,BEV-003,STR-030,196,18,113,101,False
2024-05-20,BEV-003,STR-031,160,124,93,191,False
2024-05-20,BEV-003,STR-032,192,62,96,158,False
2024-05-20,BEV-003,STR-033,213,141,29,325,False
2024-05-20,BEV-003,STR-034,144,38,53,129,False
2024-05-20,BEV-003,STR-035,199,99,109,189,False
2024-05-20,BEV-003,STR-036,246,133,44,335,False
2024-05-20,BEV-003,STR-037,68,18,32,54,False
2024-05-20,BEV-003,STR-038,136,139,114,161,False
2024-05-20,BEV-003,STR-039,244,75,69,250,False
2024-05-20,BEV-003,STR-040,72,69,96,45,False
2024-05-20,BEV-004,STR-001,244,137,77,304,False
2024-05-20,BEV-004,STR-002,221,69,87,203,False
2024-05-20,BEV-004,STR-003,57,113,117,53,False
2024-05-20,BEV-004,STR-004,216,113,111,218,False
2024-05-20,BEV-004,STR-005,206,144,94,256,False
2024-05-20,BEV-004,STR-006,63,113,65,111,False
2024-05-20,BEV-004,STR-007,132,84,95,121,False
2024-05-20,BEV-004,STR-008,247,88,27,308,False
2024-05-20,BEV-004,STR-009,95,62,84,73,False
2024-05-20,BEV-004,STR-010,198,26,104,120,False
2024-05-20,BEV-004,STR-011,107,44,75,76,False
2024-05-20,BEV-004,STR-012,66,37,41,62,False
2024-05-20,BEV-004,STR-013,169,22,46,145,False
2024-05-20,BEV-004,STR-014,197,95,104,188,False
2024-05-20,BEV-004,STR-015,124,48,92,80,False
2024-05-20,BEV-004,STR-016,81,27,45,63,False
2024-05-20,BEV-004,STR-017,228,56,56,228,False
2024-05-20,BEV-004,STR-018,244,2,91,155,False
2024-05-20,BEV-004,STR-019,160,90,31,219,False
2024-05-20,BEV-004,STR-020,183,139,30,292,False
2024-05-20,BEV-004,STR-021,129,35,100,64,False
2024-05-20,BEV-004,STR-022,98,83,113,68,False
2024-05-20,BEV-004,STR-023,172,18,81,109,False
2024-05-20,BEV-004,STR-024,180,127,119,188,False
2024-05-20,BEV-004,STR-025,230,139,88,281,False
2024-05-20,BEV-004,STR-026,179,100,76,203,False
2024-05-20,BEV-004,STR-027,201,4,80,125,False
2024-05-20,BEV-004,STR-028,221,146,132,235,False
2024-05-20,BEV-004,STR-029,235,116,141,210,False
2024-05-20,BEV-004,STR-030,202,140,44,298,False
